Number of frames: 1000
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
43,,,,,,,,,-0.124239452, 0.723539829, 0.585943878,-0.343109965,-205.121688843,-162.851623535,-2008.207641602, 0.058495358, 0.039841268, 0.069038041, 0.996536911, 0.023677280,-348.042572021,-401.723144531,-1985.624511719, 0.166326344,
44,,,,,,,,,-0.124125063, 0.723535597, 0.585934758,-0.343175858,-205.121002197,-162.848007202,-2008.201171875, 0.058942217, 0.039750963, 0.068986684, 0.996544838, 0.023645246,-348.038604736,-401.722412109,-1985.627929688, 0.167685226,
45,,,,,,,,,-0.123993695, 0.723565161, 0.585960686,-0.343116820,-205.116226196,-162.842620850,-2008.185668945, 0.060294259, 0.039681863, 0.068994924, 0.996544123, 0.023765448,-348.033477783,-401.721374512,-1985.629028320, 0.167724222,
46,,,,,,,,,-0.124037027, 0.723600984, 0.586051702,-0.342869997,-205.112197876,-162.835479736,-2008.167968750, 0.059294160, 0.039657895, 0.069012403, 0.996545672, 0.023690224,-348.025634766,-401.720520020,-1985.635131836, 0.168225199,
47,,,,,,,,,-0.124127291, 0.723693669, 0.586119354,-0.342525840,-205.113006592,-162.823654175,-2008.152832031, 0.057418957, 0.039500136, 0.068926431, 0.996558666, 0.023659954,-348.015319824,-401.718200684,-1985.644897461, 0.168700814,
48,,,,,,,,,-0.124008253, 0.723681152, 0.586146593,-0.342548788,-205.114898682,-162.803588867,-2008.139038086, 0.057567477, 0.039706990, 0.068890885, 0.996549070, 0.023818143,-347.994445801,-401.714111328,-1985.654418945, 0.166585699,
49,,,,,,,,,-0.123997286, 0.723602891, 0.586173117,-0.342672825,-205.120223999,-162.772308350,-2008.124023438, 0.059156612, 0.039737079, 0.068806358, 0.996548593, 0.024032220,-347.964477539,-401.705749512,-1985.674438477, 0.166421622,
50,,,,,,,,,-0.124027543, 0.723553598, 0.586221278,-0.342683524,-205.124740601,-162.728454590,-2008.102783203, 0.059576437, 0.039812602, 0.068621337, 0.996556520, 0.024108220,-347.921752930,-401.693389893,-1985.696044922, 0.166106299,
51,,,,,,,,,-0.123935297, 0.723544657, 0.586386502,-0.342452973,-205.129180908,-162.670532227,-2008.046142578, 0.058732837, 0.039916225, 0.068509690, 0.996562898, 0.023990000,-347.865295410,-401.679626465,-1985.716308594, 0.166165113,
52,,,,,,,,,-0.124138169, 0.723552287, 0.586598039,-0.342000753,-205.135238647,-162.602951050,-2007.968627930, 0.057072993, 0.039772730, 0.068350866, 0.996576488, 0.024114979,-347.805572510,-401.665161133,-1985.739013672, 0.167055011,
53,,,,,,,,,-0.124133497, 0.723534584, 0.586811364,-0.341673821,-205.147613525,-162.529983521,-2007.894409180, 0.056593303, 0.039785560, 0.068132475, 0.996583045, 0.024439836,-347.744934082,-401.651428223,-1985.766113281, 0.167010114,
54,,,,,,,,,-0.124157481, 0.723405063, 0.586931407,-0.341733217,-205.169052124,-162.455566406,-2007.827148438, 0.057182971, 0.039834391, 0.067926556, 0.996594071, 0.024484141,-347.681640625,-401.635925293,-1985.796020508, 0.167074054,
55,,,,,,,,,-0.124331824, 0.723265290, 0.587056220,-0.341751158,-205.195495605,-162.379287720,-2007.786743164, 0.057430796, 0.040225372, 0.067656733, 0.996595263, 0.024542332,-347.614654541,-401.617980957,-1985.815917969, 0.167666122,
56,,,,,,,,,-0.124469131, 0.723116934, 0.587145329,-0.341862112,-205.226287842,-162.298370361,-2007.745727539, 0.058422662, 0.040522449, 0.067369618, 0.996598423, 0.024714954,-347.546386719,-401.596923828,-1985.835937500, 0.166659892,
57,,,,,,,,,-0.124658369, 0.722982168, 0.587294161,-0.341822535,-205.252532959,-162.205032349,-2007.684448242, 0.058778394, 0.040475849, 0.067103550, 0.996617138, 0.024761612,-347.473144531,-401.572937012,-1985.865356445, 0.166377559,
58,,,,,,,,,-0.124665514, 0.722954512, 0.587568998,-0.341405898,-205.269912720,-162.106536865,-2007.587402344, 0.057942864, 0.040613659, 0.066808946, 0.996623158, 0.025086459,-347.395874023,-401.559692383,-1985.901000977, 0.165573701,
59,,,,,,,,,-0.124555774, 0.722906530, 0.587800443,-0.341149032,-205.290176392,-162.064453125,-2007.473876953, 0.059167154, 0.040774398, 0.066666253, 0.996627092, 0.025049979,-347.359191895,-401.564178467,-1985.923339844, 0.165222496,
60,,,,,,,,,-0.124575272, 0.722774923, 0.587806702,-0.341409862,-205.340393066,-162.065399170,-2007.412353516, 0.058014318, 0.040711455, 0.066651814, 0.996636271, 0.024823170,-347.363861084,-401.568847656,-1985.932983398, 0.166116163,
61,,,,,,,,,-0.124913298, 0.722603738, 0.587719738,-0.341798156,-205.403762817,-162.080841064,-2007.412231445, 0.057256423, 0.040537309, 0.066670738, 0.996640027, 0.024908789,-347.373687744,-401.564758301,-1985.949462891, 0.166207165,
62,,,,,,,,,-0.125188574, 0.722466171, 0.587636232,-0.342131823,-205.429168701,-162.081802368,-2007.463378906, 0.057692587, 0.040683303, 0.066731229, 0.996629715, 0.024920961,-347.387756348,-401.559234619,-1985.937500000, 0.165690720,
63,,,,,,,,,-0.125342175, 0.722460866, 0.587720037,-0.341942668,-205.415222168,-162.071731567,-2007.543823242, 0.057119835, 0.040753279, 0.066724181, 0.996624649, 0.025028223,-347.382751465,-401.561126709,-1985.940673828, 0.165310368,
64,,,,,,,,,-0.125308618, 0.722427130, 0.587704360,-0.342053294,-205.379577637,-162.053588867,-2007.632324219, 0.056510661, 0.040642995, 0.066686012, 0.996632755, 0.024985744,-347.367706299,-401.561035156,-1985.940917969, 0.165824458,
65,,,,,,,,,-0.125423059, 0.722510040, 0.587606847,-0.342003644,-205.351181030,-162.067794800,-2007.701171875, 0.056246322, 0.040527847, 0.066677116, 0.996637344, 0.025013488,-347.373443604,-401.561126709,-1985.932373047, 0.166673347,
66,,,,,,,,,-0.125192374, 0.722663283, 0.587465823,-0.342006654,-205.317840576,-162.106918335,-2007.695556641, 0.057438076, 0.040468372, 0.066741101, 0.996632993, 0.025111118,-347.379608154,-401.561126709,-1985.939575195, 0.166654542,
67,,,,,,,,,-0.124584980, 0.722975671, 0.587474108,-0.341553777,-205.256774902,-162.101867676,-2007.598266602, 0.056758545, 0.040327962, 0.066682391, 0.996640980, 0.025175346,-347.368499756,-401.559265137,-1985.938598633, 0.165735796,
68,,,,,,,,,-0.123954974, 0.723323703, 0.587675989,-0.340697795,-205.208480835,-162.103759766,-2007.427124023, 0.058316480, 0.040407699, 0.066631906, 0.996638238, 0.025289927,-347.361114502,-401.563598633,-1985.935424805, 0.165729016,
69,,,,,,,,,-0.123587511, 0.723553181, 0.587893307,-0.339968234,-205.175918579,-162.080032349,-2007.272827148, 0.057117149, 0.040537022, 0.066557117, 0.996638656, 0.025264088,-347.344085693,-401.570343018,-1985.919189453, 0.165975988,
70,,,,,,,,,-0.123646870, 0.723610878, 0.588042259,-0.339565992,-205.177825928,-162.061203003,-2007.212890625, 0.056853268, 0.040557884, 0.066436559, 0.996650159, 0.025093323,-347.310394287,-401.585998535,-1985.919555664, 0.165221930,
71,,,,,,,,,-0.123631857, 0.723414719, 0.587937713,-0.340169936,-205.230194092,-162.060653687,-2007.267700195, 0.058152597, 0.040715896, 0.066227943, 0.996664047, 0.024835739,-347.268646240,-401.611022949,-1985.902832031, 0.163891032,
72,,,,,,,,,-0.124153666, 0.723049760, 0.587825477,-0.340948820,-205.293716431,-162.044357300,-2007.412231445, 0.058238555, 0.040638346, 0.065972678, 0.996685266, 0.024791175,-347.210632324,-401.644622803,-1985.871826172, 0.164278671,
73,,,,,,,,,-0.124875575, 0.722603381, 0.587828755,-0.341625154,-205.354934692,-162.011657715,-2007.585205078, 0.056867879, 0.040476270, 0.065639481, 0.996718049, 0.024621742,-347.137420654,-401.688812256,-1985.837402344, 0.165506914,
74,,,,,,,,,-0.125434294, 0.722291946, 0.587669551,-0.342352241,-205.429565430,-162.024978638,-2007.719116211, 0.058037974, 0.040452123, 0.065169677, 0.996753991, 0.024453633,-347.045898438,-401.744689941,-1985.788818359, 0.165079549,
75,,,,,,,,,-0.125712663, 0.722235262, 0.587509692,-0.342644066,-205.475753784,-162.005935669,-2007.770629883, 0.057038736, 0.040567383, 0.064598940, 0.996790946, 0.024270896,-346.931701660,-401.813323975,-1985.727783203, 0.164880872,
76,,,,,,,,,-0.125778645, 0.722346485, 0.587628245,-0.342181802,-205.494049072,-161.991516113,-2007.713256836, 0.056489255, 0.040658746, 0.063942119, 0.996833563, 0.024106050,-346.796813965,-401.895111084,-1985.665161133, 0.165571451,
77,,,,,,,,,-0.125381455, 0.722601533, 0.587761819,-0.341558874,-205.480773926,-161.961822510,-2007.589111328, 0.055346906, 0.040853333, 0.063118011, 0.996887684, 0.023708362,-346.636383057,-401.989013672,-1985.596923828, 0.165023863,
78,,,,,,,,,-0.125133693, 0.722822964, 0.587888300,-0.340963125,-205.456222534,-161.941802979,-2007.449096680, 0.057231367, 0.040817276, 0.062279195, 0.996946812, 0.023500858,-346.452819824,-402.096954346,-1985.515747070, 0.163972035,
79,,,,,,,,,-0.124885365, 0.723077416, 0.587950408,-0.340407133,-205.439239502,-161.922454834,-2007.341430664, 0.056682222, 0.040564451, 0.061282240, 0.997027695, 0.023126042,-346.243774414,-402.216522217,-1985.423828125, 0.164090574,
80,,,,,,,,,-0.124526851, 0.723140657, 0.588115931,-0.340118021,-205.427825928,-161.882690430,-2007.286376953, 0.056076016, 0.040531702, 0.060166292, 0.997104228, 0.022812331,-346.011322021,-402.351348877,-1985.320190430, 0.165325537,
81,,,,,,,,,-0.124532789, 0.723096550, 0.588047087,-0.340328723,-205.459335327,-161.869598389,-2007.280639648, 0.058443129, 0.040992577, 0.058898903, 0.997170091, 0.022414459,-345.757812500,-402.504760742,-1985.208740234, 0.163813472,
82,,,,,,,,,-0.124860696, 0.723124087, 0.587993979,-0.340241700,-205.525894165,-161.842758179,-2007.312011719, 0.056380421, 0.041138437, 0.057499889, 0.997259200, 0.021807067,-345.478179932,-402.672058105,-1985.070434570, 0.162069514,
83,,,,,,,,,-0.125134602, 0.723072410, 0.588009655,-0.340223849,-205.615066528,-161.804992676,-2007.338256836, 0.056731470, 0.041126493, 0.055914599, 0.997362375, 0.021224659,-345.167297363,-402.852142334,-1984.925048828, 0.163061216,
84,,,,,,,,,-0.125506356, 0.722895741, 0.588002920,-0.340473920,-205.709274292,-161.756057739,-2007.358642578, 0.056950457, 0.041156653, 0.054305170, 0.997467697, 0.020379186,-344.824279785,-403.046722412,-1984.780151367, 0.162916899,
85,,,,,,,,,-0.126017421, 0.722627580, 0.588120580,-0.340651095,-205.797363281,-161.696304321,-2007.374389648, 0.056532066, 0.041048970, 0.052588157, 0.997575164, 0.019830449,-344.447204590,-403.256927490,-1984.633178711, 0.162732959,
86,,,,,,,,,-0.126331106, 0.722345293, 0.588209689,-0.340979666,-205.878463745,-161.625366211,-2007.396484375, 0.057244934, 0.041304689, 0.050701030, 0.997666717, 0.019606739,-344.039215088,-403.475555420,-1984.483886719, 0.161617026,
87,,,,,,,,,-0.126857564, 0.721986413, 0.588259697,-0.341457635,-205.943252563,-161.546234131,-2007.431152344, 0.057563484, 0.041636117, 0.048722245, 0.997769356, 0.018679000,-343.609466553,-403.701812744,-1984.326293945, 0.160625845,
88,,,,,,,,,-0.126975417, 0.721768379, 0.588312745,-0.341783285,-206.000167847,-161.479385376,-2007.465209961, 0.058181889, 0.041728038, 0.046607304, 0.997880518, 0.017916938,-343.162902832,-403.935638428,-1984.164550781, 0.162082270,
89,,,,,,,,,-0.126935884, 0.721706986, 0.588443100,-0.341703087,-206.057739258,-161.412857056,-2007.486572266, 0.058173910, 0.041804105, 0.044533402, 0.997978985, 0.017525671,-342.705474854,-404.176788330,-1983.983520508, 0.161374673,
90,,,,,,,,,-0.126939133, 0.721732855, 0.588508487,-0.341534704,-206.124557495,-161.351303101,-2007.473876953, 0.058989316, 0.041837446, 0.042367641, 0.998085856, 0.016710747,-342.227600098,-404.424865723,-1983.776855469, 0.160918638,
