Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
26,-0.596365213,-0.135391712, 0.788102210,-0.070089594,-277.371368408,-96.096183777,-1972.194824219, 0.100920908,-0.120075554, 0.719117463, 0.590301514,-0.346404433,-208.724426270,-161.617706299,-2010.548217773, 0.059136696, 0.040295836, 0.069510207, 0.996496260, 0.023233755,-348.078399658,-401.669219971,-1985.547485352, 0.167470247,
27,-0.596252382,-0.135201141, 0.788212478,-0.070177376,-277.381011963,-96.093574524,-1972.185791016, 0.096619725,-0.120111138, 0.719140768, 0.590215623,-0.346490085,-208.753219604,-161.629119873,-2010.586791992, 0.059551887, 0.040304132, 0.069480129, 0.996500671, 0.023119397,-348.079956055,-401.669982910,-1985.549438477, 0.167616501,
28,-0.596206307,-0.134836957, 0.788290858,-0.070388474,-277.384765625,-96.100738525,-1972.177368164, 0.099865004,-0.120433316, 0.719144344, 0.590075135,-0.346610010,-208.781845093,-161.643096924,-2010.610351563, 0.058955200, 0.040367581, 0.069406174, 0.996500850, 0.023222549,-348.078735352,-401.669128418,-1985.549682617, 0.165956467,
29,-0.596298993,-0.134606257, 0.788257003,-0.070424311,-277.399078369,-96.104087830,-1972.166503906, 0.100176282,-0.120624565, 0.719251215, 0.590084493,-0.346305758,-208.811782837,-161.653182983,-2010.615600586, 0.057775218, 0.040382124, 0.069454253, 0.996492684, 0.023402488,-348.078430176,-401.667022705,-1985.546508789, 0.166036695,
30,-0.596506000,-0.134586290, 0.788125277,-0.070183024,-277.424377441,-96.103950500,-1972.164794922, 0.100717448,-0.120662212, 0.719245911, 0.590037405,-0.346383840,-208.833251953,-161.653427124,-2010.587524414, 0.059024226, 0.040305205, 0.069503985, 0.996493340, 0.023360865,-348.080047607,-401.666076660,-1985.545654297, 0.166403711,
31,-0.596766293,-0.134639442, 0.787954271,-0.069787167,-277.457733154,-96.101043701,-1972.150146484, 0.100226074,-0.120287597, 0.719236910, 0.590145230,-0.346349239,-208.837707520,-161.643753052,-2010.541992188, 0.058934189, 0.040184185, 0.069521651, 0.996498346, 0.023302963,-348.079711914,-401.666229248,-1985.547851563, 0.166963071,
32,-0.596889973,-0.134708554, 0.787889481,-0.069325827,-277.475036621,-96.092025757,-1972.152343750, 0.096767306,-0.119980529, 0.719221532, 0.590233564,-0.346337140,-208.824951172,-161.622299194,-2010.507324219, 0.059410766, 0.040135723, 0.069504432, 0.996501684, 0.023293572,-348.080139160,-401.665588379,-1985.544677734, 0.167143807,
33,-0.596915722,-0.134707078, 0.787896156,-0.069030337,-277.475494385,-96.096160889,-1972.140747070, 0.095059820,-0.119961947, 0.719100714, 0.590347528,-0.346400142,-208.798538208,-161.605041504,-2010.487792969, 0.058400307, 0.040342890, 0.069493800, 0.996497571, 0.023142986,-348.081054688,-401.666473389,-1985.546875000, 0.166278720,
34,-0.596737742,-0.134731665, 0.788043559,-0.068839014,-277.456085205,-96.092765808,-1972.161987305, 0.098164186,-0.119964004, 0.719035745, 0.590385914,-0.346468866,-208.774795532,-161.592422485,-2010.499755859, 0.057784315, 0.040455297, 0.069484539, 0.996496677, 0.023013800,-348.080841064,-401.666748047,-1985.551391602, 0.166909769,
35,-0.596519828,-0.134859502, 0.788195014,-0.068743385,-277.435211182,-96.095779419,-1972.169799805, 0.099386446,-0.120088123, 0.718999803, 0.590348780,-0.346563756,-208.766769409,-161.596893311,-2010.546997070, 0.059309095, 0.040390950, 0.069463432, 0.996495843, 0.023223870,-348.080291748,-401.665618896,-1985.548095703, 0.166925654,
36,-0.596256971,-0.134846762, 0.788376987,-0.068961605,-277.410858154,-96.102027893,-1972.173706055, 0.100798972,-0.120306127, 0.719033480, 0.590246618,-0.346592337,-208.767318726,-161.612060547,-2010.597045898, 0.058302771, 0.040366013, 0.069466084, 0.996489882, 0.023515975,-348.078460693,-401.665527344,-1985.547607422, 0.165007576,
37,-0.595954061,-0.134806275, 0.788577139,-0.069369256,-277.376190186,-96.099983215,-1972.201049805, 0.098261319,-0.120509587, 0.719088256, 0.590156376,-0.346561611,-208.774993896,-161.636718750,-2010.623779297, 0.058046889, 0.040262442, 0.069516599, 0.996496201, 0.023274090,-348.078552246,-401.666320801,-1985.547485352, 0.165680692,
38,-0.595880806,-0.134972379, 0.788568079,-0.069777541,-277.359405518,-96.096046448,-1972.191162109, 0.098839954,-0.120542213, 0.719165981, 0.590039611,-0.346587926,-208.780303955,-161.659347534,-2010.613037109, 0.058991656, 0.040288325, 0.069439240, 0.996506989, 0.022997560,-348.078399658,-401.667083740,-1985.544921875, 0.166958809,
39,-0.595971525,-0.135042563, 0.788432062,-0.070401274,-277.357727051,-96.107131958,-1972.151733398, 0.099318765,-0.120535888, 0.719308376, 0.589979172,-0.346397370,-208.780761719,-161.672348022,-2010.555664063, 0.060290217, 0.040210757, 0.069424987, 0.996508479, 0.023111165,-348.075744629,-401.668151855,-1985.543701172, 0.167206123,
40,-0.596248627,-0.135391816, 0.788131356,-0.070750199,-277.386566162,-96.104438782,-1972.091308594, 0.099250257,-0.120450288, 0.719440162, 0.589988887,-0.346136808,-208.778167725,-161.674179077,-2010.455566406, 0.060599066, 0.040384263, 0.069421910, 0.996502757, 0.023064801,-348.077270508,-401.667663574,-1985.540527344, 0.166621655,
41,-0.596522689,-0.135779068, 0.787835419,-0.070993997,-277.420959473,-96.101318359,-1972.040161133, 0.099600673,-0.120192774, 0.719520092, 0.590115726,-0.345843852,-208.773376465,-161.664016724,-2010.348754883, 0.060260382, 0.040516466, 0.069417313, 0.996499002, 0.023008507,-348.076660156,-401.666900635,-1985.536376953, 0.167677179,
42,-0.596710086,-0.136173800, 0.787613511,-0.071124710,-277.459075928,-96.094917297,-1972.004394531, 0.099933580,-0.119990155, 0.719540000, 0.590218902,-0.345696777,-208.779113770,-161.647949219,-2010.259887695, 0.060396854, 0.040490404, 0.069468543, 0.996496737, 0.022996966,-348.076385498,-401.666046143,-1985.534423828, 0.167681739,
43,-0.596830964,-0.136477187, 0.787455618,-0.071276911,-277.493499756,-96.098045349,-1971.957031250, 0.101434544,-0.119849525, 0.719463944, 0.590328753,-0.345716208,-208.791183472,-161.631088257,-2010.219116211, 0.060071625, 0.040295601, 0.069476590, 0.996497691, 0.023272028,-348.075561523,-401.666198730,-1985.538818359, 0.165580824,
44,-0.596723616,-0.136769354, 0.787468851,-0.071469933,-277.504821777,-96.095985413,-1971.966674805, 0.100549236,-0.119736150, 0.719353497, 0.590348661,-0.345951229,-208.815475464,-161.618072510,-2010.237426758, 0.060482543, 0.040211726, 0.069466248, 0.996504426, 0.023161236,-348.075775146,-401.666198730,-1985.540893555, 0.166343898,
45,-0.596614897,-0.136971384, 0.787494719,-0.071704283,-277.514739990,-96.096748352,-1971.968994141, 0.101156302,-0.120092779, 0.719181836, 0.590272486,-0.346314281,-208.850036621,-161.614746094,-2010.310668945, 0.060288906, 0.040338352, 0.069484510, 0.996501982, 0.022989659,-348.076538086,-401.665832520,-1985.534301758, 0.167332411,
46,-0.596414983,-0.137000456, 0.787615478,-0.071985736,-277.513275146,-96.098213196,-1972.001953125, 0.097725697,-0.120505087, 0.719049871, 0.590215087,-0.346542865,-208.889373779,-161.618164063,-2010.412597656, 0.058892578, 0.040324844, 0.069477253, 0.996503830, 0.022954445,-348.077117920,-401.666687012,-1985.535034180, 0.168663278,
47,-0.596218526,-0.136989430, 0.787752330,-0.072136432,-277.516876221,-96.092376709,-1972.051147461, 0.096267067,-0.120719559, 0.718988180, 0.590145290,-0.346715033,-208.921051025,-161.622283936,-2010.503295898, 0.059336621, 0.040261522, 0.069490567, 0.996503711, 0.023030665,-348.077972412,-401.665954590,-1985.540405273, 0.168463141,
48,-0.596062064,-0.136896536, 0.787879109,-0.072221294,-277.520996094,-96.095565796,-1972.085449219, 0.097938322,-0.120759688, 0.718985796, 0.590125978,-0.346738845,-208.933181763,-161.624374390,-2010.568115234, 0.059076026, 0.040261503, 0.069496557, 0.996500850, 0.023137841,-348.076965332,-401.665924072,-1985.539428711, 0.167542383,
49,-0.595910490,-0.136759833, 0.788020551,-0.072187558,-277.531494141,-96.095252991,-1972.124877930, 0.095665522,-0.120661274, 0.718958497, 0.590197504,-0.346708030,-208.927078247,-161.617568970,-2010.591186523, 0.058700576, 0.040145144, 0.069494180, 0.996501684, 0.023308538,-348.076751709,-401.665100098,-1985.537841797, 0.166865095,
50,-0.595758736,-0.136665002, 0.788168907,-0.071999758,-277.547180176,-96.099815369,-1972.178100586, 0.097965837,-0.120301820, 0.718993306, 0.590288460,-0.346605867,-208.907852173,-161.608306885,-2010.578491211, 0.059516553, 0.040251695, 0.069495834, 0.996496141, 0.023357334,-348.076721191,-401.664947510,-1985.536621094, 0.166008547,
51,-0.595690966,-0.136540771, 0.788275659,-0.071626544,-277.587371826,-96.089988708,-1972.201782227, 0.100477017,-0.119821526, 0.719065249, 0.590435684,-0.346372128,-208.888214111,-161.589584351,-2010.534912109, 0.059782300, 0.040492408, 0.069500022, 0.996484101, 0.023442380,-348.075714111,-401.665222168,-1985.536132813, 0.165910646,
52,-0.595571399,-0.136445746, 0.788427591,-0.071128383,-277.631286621,-96.085098267,-1972.243408203, 0.102224104,-0.119465843, 0.719154477, 0.590608001,-0.346015841,-208.882873535,-161.573715210,-2010.479858398, 0.059407495, 0.040373664, 0.069548391, 0.996485472, 0.023446420,-348.076873779,-401.664184570,-1985.538696289, 0.166317895,
53,-0.595548153,-0.136181563, 0.788528144,-0.070712700,-277.693969727,-96.082977295,-1972.248046875, 0.099630497,-0.119241223, 0.719179451, 0.590669036,-0.345937163,-208.895980835,-161.560501099,-2010.441162109, 0.059827495, 0.040395126, 0.069459938, 0.996494830, 0.023271503,-348.078460693,-401.665100098,-1985.543701172, 0.165922061,
54,-0.595492125,-0.135778189, 0.788660407,-0.070484810,-277.754302979,-96.095451355,-1972.243530273, 0.096201897,-0.119192317, 0.719169319, 0.590728343,-0.345873833,-208.932693481,-161.549835205,-2010.429199219, 0.059271183, 0.040490024, 0.069430001, 0.996492684, 0.023289716,-348.077697754,-401.664733887,-1985.542236328, 0.165818483,
55,-0.595399678,-0.135489598, 0.788806140,-0.070189998,-277.816711426,-96.092758179,-1972.248168945, 0.093709178,-0.119161159, 0.719056487, 0.590758383,-0.346067756,-208.992126465,-161.541168213,-2010.444702148, 0.059923854, 0.040496171, 0.069497436, 0.996483266, 0.023478802,-348.078369141,-401.664550781,-1985.542846680, 0.165441602,
56,-0.595312238,-0.135219231, 0.788935244,-0.070002086,-277.875213623,-96.094169617,-1972.242919922, 0.097310424,-0.119140387, 0.718943596, 0.590789974,-0.346255481,-209.061401367,-161.532104492,-2010.470947266, 0.060789708, 0.040681768, 0.069489419, 0.996476769, 0.023456521,-348.079223633,-401.665954590,-1985.544433594, 0.165391207,
57,-0.595214367,-0.135032982, 0.789047480,-0.069928721,-277.932495117,-96.100769043,-1972.237060547, 0.097798876,-0.119318545, 0.718759477, 0.590845466,-0.346481711,-209.136672974,-161.521713257,-2010.500854492, 0.060323399, 0.040911831, 0.069480442, 0.996470511, 0.023349380,-348.080535889,-401.664855957,-1985.543579102, 0.165236130,
58,-0.595111370,-0.134907782, 0.789150000,-0.069890298,-277.989807129,-96.099952698,-1972.237304688, 0.100627385,-0.119597323, 0.718549430, 0.590913713,-0.346704751,-209.205825806,-161.509994507,-2010.520751953, 0.058597770, 0.040617865, 0.069429107, 0.996488214, 0.023260294,-348.080474854,-401.665130615,-1985.542968750, 0.166283652,
59,-0.595123291,-0.134949207, 0.789148569,-0.069724463,-278.064666748,-96.091583252,-1972.221557617, 0.095216811,-0.119401343, 0.718403578, 0.590962052,-0.346992105,-209.266723633,-161.492858887,-2010.525024414, 0.058952980, 0.040306088, 0.069422171, 0.996502399, 0.023214960,-348.078033447,-401.664916992,-1985.538085938, 0.167562246,
60,-0.595236957,-0.134913027, 0.789079428,-0.069606520,-278.150299072,-96.100769043,-1972.194091797, 0.099599712,-0.119141541, 0.718324780, 0.591070890,-0.347059041,-209.314971924,-161.476699829,-2010.513061523, 0.059423596, 0.040467467, 0.069413722, 0.996495783, 0.023243831,-348.076782227,-401.665740967,-1985.534667969, 0.166440338,
61,-0.595270634,-0.134881690, 0.789081037,-0.069361120,-278.228668213,-96.096298218,-1972.213256836, 0.097462907,-0.119012207, 0.718229771, 0.591148973,-0.347167075,-209.353973389,-161.459014893,-2010.496582031, 0.059524801, 0.040352486, 0.069412708, 0.996500850, 0.023228757,-348.075927734,-401.666076660,-1985.535766602, 0.166944817,
62,-0.595221817,-0.134717137, 0.789161384,-0.069185361,-278.294067383,-96.101173401,-1972.258789063, 0.096035689,-0.118945539, 0.718203068, 0.591208220,-0.347144336,-209.381469727,-161.440475464,-2010.496948242, 0.058936801, 0.040070280, 0.069492891, 0.996500254, 0.023501445,-348.075958252,-401.665222168,-1985.534912109, 0.166221634,
63,-0.595037460,-0.134646893, 0.789333999,-0.068937883,-278.335388184,-96.096572876,-1972.328002930, 0.102131449,-0.118575677, 0.718220532, 0.591390789,-0.346923649,-209.388137817,-161.421310425,-2010.521728516, 0.058084708, 0.040202007, 0.069479033, 0.996497929, 0.023416083,-348.075317383,-401.666046143,-1985.534667969, 0.166295141,
64,-0.594777405,-0.134454012, 0.789569974,-0.068856485,-278.367370605,-96.098953247,-1972.388305664, 0.099022470,-0.118366539, 0.718150020, 0.591542602,-0.346882224,-209.387741089,-161.398559570,-2010.565917969, 0.057789799, 0.040582284, 0.069431759, 0.996492445, 0.023131417,-348.075134277,-401.666015625,-1985.533569336, 0.166673943,
65,-0.594446540,-0.134471089, 0.789823890,-0.068768233,-278.377227783,-96.102020264,-1972.460937500, 0.097419411,-0.118312709, 0.718010426, 0.591632187,-0.347036660,-209.387145996,-161.384521484,-2010.634399414, 0.057625148, 0.040439561, 0.069454655, 0.996498883, 0.023035301,-348.075988770,-401.668182373,-1985.534423828, 0.166917384,
66,-0.594124496,-0.134474680, 0.790061712,-0.068812139,-278.390655518,-96.094108582,-1972.518310547, 0.095060214,-0.118273772, 0.717899024, 0.591618061,-0.347304344,-209.392745972,-161.373382568,-2010.704101563, 0.058069676, 0.040321164, 0.069427848, 0.996506989, 0.022973677,-348.077178955,-401.668334961,-1985.538330078, 0.167489782,
67,-0.593880832,-0.134636432, 0.790209532,-0.068902306,-278.401000977,-96.098518372,-1972.557739258, 0.099651277,-0.118154615, 0.717863917, 0.591626763,-0.347402722,-209.408157349,-161.370361328,-2010.762207031, 0.058965176, 0.040449597, 0.069435775, 0.996501446, 0.022965688,-348.078247070,-401.667205811,-1985.540161133, 0.166961685,
68,-0.593782365,-0.134963319, 0.790225685,-0.068925381,-278.423858643,-96.089927673,-1972.573364258, 0.098716527,-0.118165433, 0.717891395, 0.591603816,-0.347381413,-209.427764893,-161.366729736,-2010.793701172, 0.058356591, 0.040560532, 0.069450662, 0.996490061, 0.023216184,-348.077331543,-401.666412354,-1985.542114258, 0.165508360,
69,-0.593724787,-0.135279119, 0.790203989,-0.069051333,-278.440917969,-96.091964722,-1972.587402344, 0.099975340,-0.118424185, 0.717875838, 0.591604233,-0.347324699,-209.450439453,-161.364913940,-2010.791870117, 0.057490181, 0.040646713, 0.069412351, 0.996488035, 0.023267906,-348.076812744,-401.664825439,-1985.539672852, 0.165410504,
70,-0.593786180,-0.135611102, 0.790091693,-0.069156885,-278.462493896,-96.085632324,-1972.588745117, 0.101623230,-0.118522018, 0.717845619, 0.591620266,-0.347326517,-209.471878052,-161.362655640,-2010.759033203, 0.057449449, 0.040490504, 0.069414474, 0.996499479, 0.023041740,-348.078521729,-401.664642334,-1985.535034180, 0.166984811,
71,-0.594005167,-0.135755077, 0.789879203,-0.069421358,-278.490051270,-96.089340210,-1972.535156250, 0.102017380,-0.118148550, 0.717874408, 0.591650248,-0.347343117,-209.480636597,-161.354858398,-2010.706542969, 0.058039758, 0.040408257, 0.069423608, 0.996496856, 0.023269931,-348.076324463,-401.663116455,-1985.532714844, 0.167143837,
72,-0.594097793,-0.135898829, 0.789762676,-0.069671981,-278.494506836,-96.088821411,-1972.506713867, 0.100535944,-0.117977470, 0.717836559, 0.591738403,-0.347329229,-209.482223511,-161.347152710,-2010.660644531, 0.057651151, 0.040532172, 0.069449395, 0.996487677, 0.023371000,-348.075897217,-401.661773682,-1985.529663086, 0.166091338,
73,-0.594249904,-0.135918170, 0.789617479,-0.069982104,-278.497436523,-96.084197998,-1972.441650391, 0.100801066,-0.118037626, 0.717785776, 0.591769516,-0.347360760,-209.474166870,-161.342498779,-2010.619873047, 0.057377607, 0.040523265, 0.069453999, 0.996492743, 0.023156902,-348.074615479,-401.661895752,-1985.526977539, 0.167343006,
74,-0.594303846,-0.135979950, 0.789534271,-0.070342079,-278.484222412,-96.088684082,-1972.399414063, 0.099970661,-0.118229389, 0.717842221, 0.591679692,-0.347332031,-209.472686768,-161.349868774,-2010.593505859, 0.057436418, 0.040363256, 0.069412567, 0.996504903, 0.023037605,-348.074401855,-401.661407471,-1985.527832031, 0.168539345,
