Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
29,-0.648564756,-0.038280610, 0.719323635, 0.245910287,-264.341430664,-240.799331665,-2000.825073242, 0.113748826,-0.123860173, 0.723315656, 0.586447537,-0.342859268,-208.478103638,-162.459350586,-2007.786254883, 0.054060206, 0.040273197, 0.069456741, 0.996499300, 0.023300298,-348.083557129,-401.675903320,-1985.569091797, 0.166419744,
30,-0.648569345,-0.038241100, 0.719365239, 0.245782584,-264.325012207,-240.793869019,-2000.884155273, 0.110511981,-0.124135740, 0.723259330, 0.586315334,-0.343104422,-208.439163208,-162.472106934,-2007.821655273, 0.055206183, 0.040210161, 0.069476932, 0.996500015, 0.023321036,-348.084197998,-401.678070068,-1985.570190430, 0.166552290,
31,-0.648602188,-0.038170315, 0.719371915, 0.245687276,-264.307250977,-240.791213989,-2000.925048828, 0.109778814,-0.124463663, 0.723185897, 0.586159647,-0.343406200,-208.395141602,-162.484527588,-2007.876586914, 0.056464002, 0.040277280, 0.069464721, 0.996495068, 0.023451563,-348.082336426,-401.677917480,-1985.571411133, 0.165585667,
32,-0.648602486,-0.038223352, 0.719332576, 0.245793432,-264.277954102,-240.784271240,-2000.949462891, 0.110924050,-0.124920830, 0.723189354, 0.586017609,-0.343475282,-208.345748901,-162.502853394,-2007.932617188, 0.055210751, 0.040085342, 0.069466859, 0.996500552, 0.023539973,-348.084075928,-401.677764893,-1985.570068359, 0.165659025,
33,-0.648679018,-0.038287960, 0.719213128, 0.245930955,-264.245605469,-240.783966064,-2000.954956055, 0.108150780,-0.125095561, 0.723249257, 0.585945249,-0.343409091,-208.284896851,-162.522109985,-2007.971435547, 0.054036885, 0.040144246, 0.069465347, 0.996497571, 0.023570908,-348.081970215,-401.677368164,-1985.564819336, 0.165977895,
34,-0.648672462,-0.038440049, 0.719128788, 0.246170998,-264.203491211,-240.781860352,-2000.976562500, 0.104745746,-0.125033021, 0.723338008, 0.585819662,-0.343459219,-208.214477539,-162.546554565,-2007.975585938, 0.055188287, 0.040260073, 0.069479801, 0.996490777, 0.023618056,-348.081207275,-401.677307129,-1985.564331055, 0.165432855,
35,-0.648785472,-0.038379870, 0.719003856, 0.246247545,-264.155639648,-240.784576416,-2000.961425781, 0.104107894,-0.125192121, 0.723418832, 0.585642159,-0.343533754,-208.130996704,-162.569717407,-2007.932006836, 0.056748964, 0.040046230, 0.069501430, 0.996498525, 0.023590488,-348.081787109,-401.677856445,-1985.564453125, 0.165569320,
36,-0.648852766,-0.038304675, 0.718907893, 0.246362090,-264.090301514,-240.783630371,-2000.930419922, 0.108587146,-0.125309855, 0.723665297, 0.585558593,-0.343113899,-208.035247803,-162.591491699,-2007.851074219, 0.056390081, 0.040261287, 0.069467276, 0.996500134, 0.023254860,-348.080017090,-401.677093506,-1985.560424805, 0.165575206,
37,-0.648993134,-0.038143009, 0.718787789, 0.246367916,-264.015991211,-240.796234131,-2000.867431641, 0.111902453,-0.125128955, 0.723976910, 0.585514188,-0.342597961,-207.937911987,-162.621704102,-2007.742187500, 0.055016946, 0.040360566, 0.069415897, 0.996502757, 0.023123382,-348.080352783,-401.676666260,-1985.553833008, 0.165876701,
38,-0.649041414,-0.038006909, 0.718773067, 0.246304646,-263.929992676,-240.806365967,-2000.821411133, 0.112178378,-0.125103384, 0.724220335, 0.585414767,-0.342262387,-207.827880859,-162.651580811,-2007.616943359, 0.055716991, 0.040321629, 0.069426686, 0.996500611, 0.023251683,-348.080444336,-401.676757813,-1985.554687500, 0.165982828,
39,-0.649128556,-0.037872806, 0.718738496, 0.246196434,-263.846069336,-240.810928345,-2000.762207031, 0.112615019,-0.124918908, 0.724489927, 0.585332632,-0.341899574,-207.709442139,-162.677566528,-2007.487792969, 0.056352966, 0.040410500, 0.069492556, 0.996492386, 0.023253022,-348.080993652,-401.676544189,-1985.557495117, 0.165223479,
40,-0.649264276,-0.037745841, 0.718692303, 0.245992899,-263.763183594,-240.820327759,-2000.685180664, 0.112798177,-0.124607824, 0.724808991, 0.585338235,-0.341326743,-207.599075317,-162.707458496,-2007.381835938, 0.056037851, 0.040478185, 0.069458000, 0.996495843, 0.023089577,-348.079467773,-401.678131104,-1985.557617188, 0.165568635,
41,-0.649314821,-0.037736561, 0.718685269, 0.245881453,-263.683349609,-240.811203003,-2000.621093750, 0.112641893,-0.124692157, 0.725113511, 0.585220754,-0.340850323,-207.523254395,-162.743621826,-2007.322631836, 0.056008704, 0.040521201, 0.069411121, 0.996498644, 0.023035942,-348.081146240,-401.679443359,-1985.564575195, 0.166310459,
42,-0.649540246,-0.037668493, 0.718480706, 0.245894328,-263.585693359,-240.788391113,-2000.489746094, 0.115225591,-0.125259355, 0.725207925, 0.584836304,-0.341101229,-207.513610840,-162.799697876,-2007.353027344, 0.055782259, 0.040579125, 0.069392085, 0.996495485, 0.023125568,-348.083465576,-401.679656982,-1985.565551758, 0.164851561,
43,-0.649663866,-0.037654877, 0.718366563, 0.245903268,-263.505615234,-240.774276733,-2000.393066406, 0.113486469,-0.126128688, 0.725288391, 0.584375978,-0.341398656,-207.549057007,-162.864639282,-2007.416625977, 0.055711299, 0.040328570, 0.069432497, 0.996501446, 0.023187295,-348.083282471,-401.679046631,-1985.568603516, 0.165969938,
44,-0.649701536,-0.037564583, 0.718431175, 0.245628789,-263.433990479,-240.770477295,-2000.336425781, 0.112663381,-0.126518384, 0.725302577, 0.584105253,-0.341687500,-207.532485962,-162.901153564,-2007.435913086, 0.056459527, 0.040142015, 0.069504149, 0.996499598, 0.023373591,-348.086120605,-401.679138184,-1985.568359375, 0.166838154,
45,-0.649769485,-0.037400160, 0.718480945, 0.245328397,-263.357086182,-240.767944336,-2000.276245117, 0.110337324,-0.126716673, 0.725241780, 0.584074318,-0.341795892,-207.461196899,-162.906631470,-2007.410156250, 0.055266652, 0.040251821, 0.069438308, 0.996500015, 0.023362411,-348.085357666,-401.677795410,-1985.561401367, 0.166333944,
46,-0.649856269,-0.037247635, 0.718474627, 0.245140120,-263.270446777,-240.769500732,-2000.201660156, 0.113674611,-0.127092376, 0.725194573, 0.584062278,-0.341777116,-207.380813599,-162.920806885,-2007.355346680, 0.055232316, 0.040327169, 0.069417968, 0.996499658, 0.023307405,-348.084747314,-401.675079346,-1985.561767578, 0.165727779,
47,-0.650070071,-0.037057266, 0.718349457, 0.244968727,-263.187835693,-240.775375366,-2000.091064453, 0.112989172,-0.127132982, 0.725270450, 0.583899856,-0.341878623,-207.305053711,-162.951126099,-2007.282592773, 0.055837616, 0.040376768, 0.069459215, 0.996495843, 0.023261901,-348.084503174,-401.672698975,-1985.555053711, 0.166520655,
48,-0.650118589,-0.037057456, 0.718293130, 0.245005265,-263.098083496,-240.773773193,-2000.020996094, 0.113575391,-0.127358958, 0.725446105, 0.583713412,-0.341739982,-207.244125366,-162.984283447,-2007.205444336, 0.056251369, 0.040462323, 0.069445983, 0.996496022, 0.023146631,-348.083801270,-401.671020508,-1985.553344727, 0.167158037,
49,-0.650196791,-0.037010729, 0.718238890, 0.244963706,-263.026245117,-240.780639648,-1999.947753906, 0.113648906,-0.127605662, 0.725702941, 0.583576202,-0.341336846,-207.204406738,-163.023788452,-2007.144409180, 0.055983223, 0.040481422, 0.069417618, 0.996495545, 0.023217632,-348.083862305,-401.671600342,-1985.555908203, 0.167212501,
50,-0.650270641,-0.036863264, 0.718249559, 0.244758651,-262.962066650,-240.796218872,-1999.887084961, 0.115481719,-0.127900928, 0.725947261, 0.583330035,-0.341127545,-207.180862427,-163.071426392,-2007.108154297, 0.056160208, 0.040248681, 0.069411516, 0.996505916, 0.023196425,-348.080871582,-401.671356201,-1985.550292969, 0.168803707,
51,-0.650341690,-0.036629871, 0.718277395, 0.244523063,-262.911987305,-240.808929443,-1999.833496094, 0.117315754,-0.128168762, 0.726250827, 0.582999587,-0.340945691,-207.174285889,-163.127517700,-2007.111083984, 0.056148149, 0.040235586, 0.069449976, 0.996502697, 0.023241309,-348.080413818,-401.671356201,-1985.553955078, 0.168322071,
52,-0.650328696,-0.036368821, 0.718335450, 0.244426027,-262.877685547,-240.789688110,-1999.773437500, 0.114003390,-0.128553808, 0.726316333, 0.582787037,-0.341024488,-207.162551880,-163.167968750,-2007.148193359, 0.055977035, 0.040482137, 0.069455929, 0.996489286, 0.023369029,-348.082611084,-401.672851563,-1985.556762695, 0.167143062,
53,-0.650198460,-0.036070500, 0.718568921, 0.244130373,-262.867767334,-240.788269043,-1999.774536133, 0.113493890,-0.129041091, 0.726235628, 0.582637846,-0.341267198,-207.144577026,-163.192413330,-2007.205200195, 0.056586765, 0.040428560, 0.069430709, 0.996491551, 0.023442578,-348.082275391,-401.673492432,-1985.554077148, 0.166456223,
54,-0.649987161,-0.035839520, 0.718883216, 0.243801519,-262.868591309,-240.785644531,-1999.803955078, 0.116122082,-0.129359141, 0.726109266, 0.582488358,-0.341670752,-207.137619019,-163.208007813,-2007.276367188, 0.057051267, 0.040164422, 0.069497384, 0.996498764, 0.023392245,-348.083251953,-401.674407959,-1985.557983398, 0.167361274,
55,-0.649926484,-0.035521079, 0.719075859, 0.243441537,-262.874511719,-240.789352417,-1999.809204102, 0.114937641,-0.129952013, 0.725909412, 0.582281768,-0.342222065,-207.142669678,-163.220413208,-2007.347534180, 0.057010282, 0.040286437, 0.069474630, 0.996500015, 0.023194093,-348.081085205,-401.673950195,-1985.556762695, 0.167229071,
56,-0.649950922,-0.035382938, 0.719111919, 0.243289798,-262.899200439,-240.792007446,-1999.782958984, 0.115703225,-0.130296364, 0.725839615, 0.582199514,-0.342379063,-207.163681030,-163.229446411,-2007.402465820, 0.055425245, 0.040586673, 0.069433719, 0.996493280, 0.023082981,-348.080261230,-401.674224854,-1985.553710938, 0.166770309,
57,-0.650003195,-0.035314571, 0.719106317, 0.243176669,-262.930664063,-240.797866821,-1999.775756836, 0.115166403,-0.130465269, 0.725784361, 0.582108378,-0.342586756,-207.193695068,-163.241012573,-2007.428833008, 0.055728525, 0.040499415, 0.069432452, 0.996499121, 0.022986747,-348.081848145,-401.675720215,-1985.557861328, 0.167852685,
58,-0.650150537,-0.035185065, 0.719012856, 0.243077710,-262.970428467,-240.795700073,-1999.756835938, 0.114291869,-0.130665332, 0.725653052, 0.581961453,-0.343038023,-207.219238281,-163.247375488,-2007.428344727, 0.058220409, 0.040417369, 0.069427535, 0.996505678, 0.022863215,-348.080780029,-401.675018311,-1985.559204102, 0.167457402,
59,-0.650147378,-0.035251871, 0.718986869, 0.243153363,-263.005676270,-240.786193848,-1999.791625977, 0.118711114,-0.130886853, 0.725742102, 0.581993163,-0.342711210,-207.245285034,-163.253753662,-2007.425537109, 0.056236271, 0.040483419, 0.069465794, 0.996497333, 0.022993766,-348.081512451,-401.674652100,-1985.558837891, 0.166165516,
60,-0.650267482,-0.035317414, 0.718860686, 0.243195862,-263.048858643,-240.789916992,-1999.806152344, 0.117718942,-0.130882263, 0.725778520, 0.581995785,-0.342631340,-207.273681641,-163.261779785,-2007.434204102, 0.056049790, 0.040488262, 0.069474459, 0.996488690, 0.023329478,-348.078643799,-401.673614502,-1985.553588867, 0.165637702,
61,-0.650404155,-0.035254288, 0.718739510, 0.243197709,-263.100097656,-240.785614014,-1999.821411133, 0.116252594,-0.131007507, 0.725821912, 0.581922293,-0.342616409,-207.304244995,-163.269302368,-2007.464721680, 0.056213886, 0.040558428, 0.069463462, 0.996487141, 0.023307744,-348.077667236,-401.673034668,-1985.551269531, 0.166140199,
62,-0.650394082,-0.035140269, 0.718736351, 0.243250430,-263.138916016,-240.768951416,-1999.879638672, 0.117086604,-0.131204382, 0.725857019, 0.581885874,-0.342528582,-207.336807251,-163.267700195,-2007.529296875, 0.055931076, 0.040392492, 0.069461919, 0.996495128, 0.023258982,-348.078643799,-401.673339844,-1985.552612305, 0.166286632,
63,-0.650318682,-0.034964666, 0.718788564, 0.243322954,-263.157073975,-240.749526978,-1999.958618164, 0.116130129,-0.131080374, 0.725725234, 0.581913650,-0.342808068,-207.368133545,-163.254150391,-2007.626464844, 0.056600615, 0.040317170, 0.069492027, 0.996493697, 0.023359384,-348.078155518,-401.672332764,-1985.551025391, 0.166370288,
64,-0.650260329,-0.034835059, 0.718797684, 0.243470624,-263.151641846,-240.747253418,-2000.027099609, 0.117512830,-0.131046414, 0.725569069, 0.581976473,-0.343044847,-207.393112183,-163.234100342,-2007.736206055, 0.056841064, 0.040311050, 0.069480971, 0.996494830, 0.023355730,-348.079498291,-401.672851563,-1985.550415039, 0.166711450,
65,-0.650227427,-0.034609035, 0.718806267, 0.243565291,-263.123931885,-240.749343872,-2000.109375000, 0.118582860,-0.131044194, 0.725396633, 0.582075953,-0.343241513,-207.410751343,-163.206253052,-2007.843383789, 0.056485172, 0.040225938, 0.069505319, 0.996497095, 0.023332618,-348.079864502,-401.672485352,-1985.549682617, 0.166420549,
66,-0.650159955,-0.034572307, 0.718819857, 0.243710399,-263.085906982,-240.768966675,-2000.206420898, 0.116694182,-0.131071955, 0.725163281, 0.582201719,-0.343510628,-207.431793213,-163.171676636,-2007.937622070, 0.056376636, 0.040270537, 0.069496267, 0.996491671, 0.023513896,-348.081146240,-401.673645020,-1985.551635742, 0.166164234,
67,-0.650168359,-0.034555431, 0.718795955, 0.243760988,-263.051544189,-240.797424316,-2000.279418945, 0.119059645,-0.130793378, 0.724993527, 0.582389712,-0.343656361,-207.458007813,-163.133895874,-2008.016479492, 0.055560589, 0.040314622, 0.069479242, 0.996490657, 0.023531368,-348.083740234,-401.675201416,-1985.554931641, 0.165784776,
68,-0.650124013,-0.034482248, 0.718828738, 0.243792966,-263.032348633,-240.800979614,-2000.368286133, 0.122716695,-0.130548343, 0.724851787, 0.582549036,-0.343778551,-207.490722656,-163.091354370,-2008.083251953, 0.055559907, 0.040411606, 0.069435574, 0.996497571, 0.023199607,-348.082519531,-401.674957275,-1985.556518555, 0.166096210,
69,-0.650085926,-0.034356695, 0.718896449, 0.243712530,-263.047912598,-240.791717529,-2000.445068359, 0.119377106,-0.130513474, 0.724715054, 0.582764864,-0.343714267,-207.541992188,-163.054550171,-2008.147583008, 0.057688054, 0.040234759, 0.069461867, 0.996502399, 0.023219811,-348.083953857,-401.674987793,-1985.557495117, 0.166893393,
70,-0.650179565,-0.034121756, 0.718924344, 0.243413270,-263.091430664,-240.788940430,-2000.477294922, 0.116562754,-0.130288050, 0.724613309, 0.582908690,-0.343770325,-207.615447998,-163.027404785,-2008.229980469, 0.057023801, 0.039916333, 0.069480978, 0.996508658, 0.023443500,-348.082702637,-401.674377441,-1985.556396484, 0.167177632,
71,-0.650162756,-0.034073710, 0.718997002, 0.243250296,-263.147552490,-240.779449463,-2000.523559570, 0.116894707,-0.130049378, 0.724526703, 0.583003461,-0.343882561,-207.707489014,-163.001419067,-2008.315917969, 0.055234551, 0.040070970, 0.069476552, 0.996503472, 0.023412496,-348.083282471,-401.672821045,-1985.553100586, 0.166787982,
72,-0.650107861,-0.033966023, 0.719122708, 0.243040442,-263.194152832,-240.778396606,-2000.592285156, 0.116557755,-0.130002469, 0.724249780, 0.583086252,-0.344342887,-207.802032471,-162.967086792,-2008.398193359, 0.055402026, 0.040329181, 0.069415160, 0.996501923, 0.023217963,-348.083618164,-401.671722412,-1985.551757813, 0.166779727,
73,-0.650144875,-0.033932000, 0.719090164, 0.243042350,-263.235656738,-240.770919800,-2000.621704102, 0.116514653,-0.129890859, 0.723967016, 0.583184004,-0.344813824,-207.902648926,-162.926254272,-2008.474121094, 0.056823593, 0.040547669, 0.069467850, 0.996484935, 0.023406226,-348.080902100,-401.671600342,-1985.551025391, 0.166330010,
74,-0.650236607,-0.033992060, 0.718966663, 0.243153945,-263.265716553,-240.773437500,-2000.622070313, 0.114644378,-0.129479975, 0.723722875, 0.583423913,-0.345074832,-208.003005981,-162.881332397,-2008.523193359, 0.056798458, 0.040597171, 0.069489725, 0.996482074, 0.023376850,-348.082763672,-401.671722412,-1985.548950195, 0.165807962,
