Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
21, 0.778165400,-0.422635853,-0.326646805,-0.330362529,-262.497406006,-299.379272461,-2012.136474609, 0.153216824,-0.124752864, 0.722486377, 0.586743593,-0.343776286,-207.550704956,-162.225967407,-2009.733276367, 0.056811094, 0.040742550, 0.069447644, 0.996484816, 0.023130327,-348.069610596,-401.626708984,-1985.558105469, 0.165893853,
22, 0.778195918,-0.422555804,-0.326601774,-0.330437511,-262.491241455,-299.391723633,-2012.112792969, 0.156589389,-0.124903522, 0.722443759, 0.586698890,-0.343887299,-207.560668945,-162.224227905,-2009.726074219, 0.057055887, 0.040562209, 0.069467232, 0.996486306, 0.023324013,-348.071166992,-401.628448486,-1985.558593750, 0.166043609,
23, 0.778194964,-0.422612250,-0.326575607,-0.330393493,-262.492309570,-299.382537842,-2012.136352539, 0.162443832,-0.124824718, 0.722393632, 0.586742103,-0.343947619,-207.569274902,-162.220520020,-2009.715820313, 0.057552598, 0.040451240, 0.069457740, 0.996493042, 0.023257727,-348.070770264,-401.628967285,-1985.559692383, 0.165234596,
24, 0.778226316,-0.422547191,-0.326559663,-0.330418557,-262.504699707,-299.384277344,-2012.135375977, 0.158521652,-0.124758184, 0.722464919, 0.586732090,-0.343839049,-207.578964233,-162.213638306,-2009.707519531, 0.056545842, 0.040453047, 0.069470488, 0.996497512, 0.023023095,-348.071899414,-401.628204346,-1985.562011719, 0.166960612,
25, 0.778246701,-0.422492206,-0.326504856,-0.330495030,-262.490081787,-299.380950928,-2012.132080078, 0.155709133,-0.124550872, 0.722482920, 0.586780965,-0.343792915,-207.587188721,-162.206665039,-2009.707397461, 0.056189805, 0.040340055, 0.069522813, 0.996494949, 0.023175087,-348.070220947,-401.628814697,-1985.563720703, 0.167128310,
26, 0.778298557,-0.422412813,-0.326479048,-0.330499947,-262.492340088,-299.388519287,-2012.109497070, 0.151338130,-0.124480471, 0.722380519, 0.586800635,-0.343999952,-207.599899292,-162.200714111,-2009.707397461, 0.058361657, 0.040566497, 0.069511719, 0.996484935, 0.023243884,-348.068054199,-401.628051758,-1985.559936523, 0.166082889,
27, 0.778248787,-0.422426730,-0.326602459,-0.330477476,-262.501403809,-299.384155273,-2012.129638672, 0.152478456,-0.124733292, 0.722325325, 0.586768627,-0.344079047,-207.614501953,-162.197235107,-2009.722656250, 0.058058251, 0.040581632, 0.069497779, 0.996479273, 0.023500927,-348.067016602,-401.627655029,-1985.557983398, 0.165548742,
28, 0.778234363,-0.422457427,-0.326604724,-0.330469966,-262.491729736,-299.383422852,-2012.126098633, 0.151602149,-0.124720089, 0.722320139, 0.586787403,-0.344062567,-207.630065918,-162.187759399,-2009.742065430, 0.058114845, 0.040359367, 0.069494285, 0.996486366, 0.023591062,-348.066711426,-401.627380371,-1985.563232422, 0.165141717,
29, 0.778190017,-0.422487378,-0.326692760,-0.330448985,-262.497283936,-299.384460449,-2012.136962891, 0.151553720,-0.124831423, 0.722276747, 0.586824954,-0.344049275,-207.642410278,-162.181381226,-2009.761108398, 0.057766668, 0.040303316, 0.069500953, 0.996494651, 0.023317372,-348.067657471,-401.626861572,-1985.562744141, 0.166605771,
30, 0.778175771,-0.422546297,-0.326727360,-0.330372989,-262.494049072,-299.379699707,-2012.137084961, 0.152771309,-0.124785952, 0.722210348, 0.586844981,-0.344171017,-207.653106689,-162.177078247,-2009.779174805, 0.058533248, 0.040507823, 0.069498256, 0.996488988, 0.023213044,-348.062652588,-401.625915527,-1985.558471680, 0.167129591,
31, 0.778169751,-0.422508717,-0.326783776,-0.330379426,-262.493194580,-299.381439209,-2012.134887695, 0.153752133,-0.124632604, 0.722163379, 0.586872518,-0.344278216,-207.663482666,-162.172225952,-2009.795166016, 0.059052374, 0.040458977, 0.069465727, 0.996493220, 0.023213221,-348.062683105,-401.624694824,-1985.556274414, 0.166772678,
32, 0.778223991,-0.422430813,-0.326770097,-0.330364913,-262.487182617,-299.387298584,-2012.121459961, 0.153925896,-0.124606818, 0.722145617, 0.586876690,-0.344317615,-207.665573120,-162.168823242,-2009.799072266, 0.060060326, 0.040321246, 0.069510274, 0.996493399, 0.023310339,-348.064270020,-401.626098633,-1985.554687500, 0.166585937,
33, 0.778301120,-0.422432780,-0.326716095,-0.330233991,-262.493194580,-299.380371094,-2012.127197266, 0.154812887,-0.124561720, 0.722193658, 0.586906493,-0.344182253,-207.668228149,-162.163742065,-2009.795410156, 0.059430495, 0.040259022, 0.069517724, 0.996494472, 0.023350229,-348.065795898,-401.625518799,-1985.552978516, 0.167065039,
