Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
21, 0.038301516, 0.882984638,-0.167168155, 0.436950654,-299.203643799,-243.863800049,-1932.613403320, 0.136445150,-0.124164283, 0.719221115, 0.588119447,-0.348453373,-207.625579834,-161.840530396,-2010.881103516, 0.059717186, 0.040408008, 0.069386430, 0.996502876, 0.023125604,-348.062896729,-401.663665771,-1985.557983398, 0.167075664,
22, 0.038295995, 0.883001208,-0.167309940, 0.436863422,-299.222595215,-243.861785889,-1932.631469727, 0.132381722,-0.124213040, 0.719270289, 0.588143945,-0.348293066,-207.625564575,-161.837585449,-2010.876831055, 0.059151310, 0.040417146, 0.069402367, 0.996500909, 0.023144944,-348.061279297,-401.661743164,-1985.550903320, 0.167157501,
23, 0.038244281, 0.882982254,-0.167512909, 0.436828524,-299.228668213,-243.859664917,-1932.636352539, 0.133888915,-0.123979002, 0.719305396, 0.588191271,-0.348224103,-207.630050659,-161.836181641,-2010.875366211, 0.058434587, 0.040538397, 0.069422148, 0.996495724, 0.023096126,-348.064270020,-401.663604736,-1985.556030273, 0.166533902,
24, 0.038155116, 0.882943213,-0.167735606, 0.436829746,-299.220123291,-243.854537964,-1932.636962891, 0.135487884,-0.124001324, 0.719291687, 0.588231742,-0.348176092,-207.641799927,-161.833404541,-2010.895751953, 0.057157375, 0.040375583, 0.069495335, 0.996494412, 0.023218744,-348.063415527,-401.664916992,-1985.562866211, 0.165988058,
25, 0.038107079, 0.882857144,-0.167964146, 0.436920106,-299.190490723,-243.860610962,-1932.610717773, 0.130445346,-0.124142900, 0.719147503, 0.588221788,-0.348440200,-207.664627075,-161.829208374,-2010.931030273, 0.057904452, 0.040242381, 0.069492295, 0.996499002, 0.023261948,-348.061767578,-401.664581299,-1985.559692383, 0.166744992,
26, 0.038100798, 0.882830441,-0.168055415, 0.436939508,-299.170745850,-243.856674194,-1932.606079102, 0.132572785,-0.124436021, 0.718995810, 0.588162541,-0.348748446,-207.687210083,-161.822128296,-2010.971679688, 0.059045799, 0.040331364, 0.069468744, 0.996496618, 0.023279859,-348.059783936,-401.663879395,-1985.557617188, 0.166982561,
27, 0.038192984, 0.882796347,-0.167987362, 0.437026501,-299.148803711,-243.864501953,-1932.593750000, 0.134034857,-0.124627657, 0.718918502, 0.588174939,-0.348818511,-207.710174561,-161.817749023,-2011.006591797, 0.059736878, 0.040466551, 0.069442995, 0.996492028, 0.023320006,-348.060028076,-401.665252686,-1985.558349609, 0.165652618,
28, 0.038162943, 0.882729769,-0.168097928, 0.437121093,-299.128753662,-243.866912842,-1932.577880859, 0.133275479,-0.124755964, 0.718890429, 0.588186979,-0.348810256,-207.724304199,-161.815963745,-2011.021728516, 0.058900867, 0.040507674, 0.069449134, 0.996491015, 0.023271473,-348.061706543,-401.667358398,-1985.560058594, 0.166437402,
29, 0.038173113, 0.882709026,-0.168155953, 0.437139720,-299.136535645,-243.867523193,-1932.585327148, 0.131381363,-0.124867052, 0.718934000, 0.588207901,-0.348645419,-207.720825195,-161.814865112,-2011.013549805, 0.059345704, 0.040191531, 0.069534749, 0.996497929, 0.023267709,-348.059417725,-401.667816162,-1985.562133789, 0.167280838,
30, 0.038162097, 0.882756412,-0.168235615, 0.437014461,-299.181335449,-243.860031128,-1932.625732422, 0.132075980,-0.124660358, 0.718948901, 0.588204145,-0.348694861,-207.703811646,-161.817382813,-2010.982177734, 0.059989057, 0.040181819, 0.069495574, 0.996500254, 0.023303904,-348.058563232,-401.666595459,-1985.559936523, 0.166088089,
